0.906882 0.243137 778 hard_edgebatch_778checks.png
0.905827 0.251872 933 hard_edgebatch_933checks.png
0.899806 0.260943 1088 hard_edgebatch_1088checks.png
0.898738 0.277666 1420 hard_edgebatch_1420checks.png
0.895542 0.282807 1468 hard_edgebatch_1468checks.png
0.894443 0.330241 2583 hard_edgebatch_2583checks.png
0.894034 2.49671 67055 hard_edgebatch_67055checks.png
