0.868891 0.107934 206 easy_edgebatch_206.png
0.867329 0.113135 275 easy_edgebatch_275.png
0.866206 0.114488 301 easy_edgebatch_301.png
0.86531 0.116661 326 easy_edgebatch_326.png
0.864144 0.122369 428 easy_edgebatch_428.png
0.862732 0.133534 676 easy_edgebatch_676.png
0.862711 0.379906 15099 easy_edgebatch_15099.png
