0.872869 0.00180998 40 0.00116748 easy_vertexbatch_40_checks.png
0.866768 0.0115423 953 0.00708902 easy_vertexbatch_953_checks.png
0.865228 0.0598231 6302 0.0336287 easy_vertexbatch_6302_checks.png
0.862711 0.105158 6310 0.0339232 easy_vertexbatch_6310_checks.png
